DataID,Name,ActualPrice,Price,Brand,isPremium,Rating,Tags,ProductID
311367,Smart Tivi Toshiba 43 inch 43V31MP,6990000.0,5490000.0,Toshiba,0,4.0,43 inch Full HD,43V31MP
303225,Smart Tivi QLED 4K 55 inch Samsung QA55Q60C,15900000.0,14990000.0,Samsung,1,4.0,55 inch 4K,QA55Q60C
279933,Smart Tivi Samsung 4K 55 inch UA55AU7002,10900000.0,8490000.0,Samsung,0,4.5,55 inch 4K,UA55AU7002
308368,Google Tivi Sony 4K 55 inch KD-55X77L,15890000.0,14590000.0,Sony,0,4.0,55 inch 4K,KD-55X77L
303514,Google Tivi QLED TCL 4K 65 inch 65Q646,18990000.0,11990000.0,TCL,1,4.0,65 inch 4K,65Q646
273391,Smart Tivi Samsung 4K Crystal UHD 55 inch UA55BU8000,12900000.0,12900000.0,Samsung,0,4.0,55 inch 4K,UA55BU8000
278555,Smart Tivi LG 4K 65 inch 65UQ8000PSC,25400000.0,13490000.0,LG,1,5.0,65 inch 4K,65UQ8000PSC
279935,Smart Tivi Samsung 4K 43 inch UA43AU7002,8400000.0,6990000.0,Samsung,0,4.0,43 inch 4K,UA43AU7002
303231,Smart Tivi Samsung 4K 55 inch UA55CU8000,13400000.0,12200000.0,Samsung,0,5.0,55 inch 4K,UA55CU8000
278575,Smart Tivi NanoCell LG 4K 65 inch 65NANO76SQA,29900000.0,16890000.0,LG,1,4.0,65 inch 4K,65NANO76SQA
306073,Google Tivi TCL 43 inch 43S5400,6790000.0,5830000.0,TCL,0,4.0,43 inch Full HD,43S5400
303224,Smart Tivi QLED 4K 65 inch Samsung QA65Q60C,18900000.0,16890000.0,Samsung,1,4.0,65 inch 4K,QA65Q60C
308371,Google Tivi Sony 4K 43 inch KD-43X77L,12190000.0,11090000.0,Sony,0,4.0,43 inch 4K,KD-43X77L
306075,Google Tivi TCL 32 inch 32S5400,4790000.0,4140000.0,TCL,0,4.0,32 inch Full HD,32S5400
278576,Smart Tivi NanoCell LG 4K 55 inch 55NANO76SQA,22900000.0,13890000.0,LG,1,4.5,55 inch 4K,55NANO76SQA
278554,Smart Tivi LG 4K 55 inch 55UQ8000PSC,19900000.0,12490000.0,LG,1,4.5,55 inch 4K,55UQ8000PSC
306074,Google Tivi TCL 40 inch 40S5400,5790000.0,5390000.0,TCL,0,4.0,40 inch Full HD,40S5400
303233,Smart Tivi Samsung 4K 43 inch UA43CU8000,10400000.0,9800000.0,Samsung,0,4.5,43 inch 4K,UA43CU8000
281936,Google Tivi TCL 4K 55 inch 55P635,10490000.0,7990000.0,TCL,0,4.0,55 inch 4K,55P635
303230,Smart Tivi Samsung 4K 65 inch UA65CU8000,16400000.0,15400000.0,Samsung,0,4.5,65 inch 4K,UA65CU8000
274761,Google Tivi Sony 4K 55 inch KD-55X80K,17890000.0,15290000.0,Sony,0,4.0,55 inch 4K,KD-55X80K
273392,Smart Tivi Samsung 4K Crystal UHD 43 inch UA43BU8000,9900000.0,9300000.0,Samsung,0,4.5,43 inch 4K,UA43BU8000
278552,Smart Tivi LG 4K 43 inch 43UQ8000PSC,14400000.0,9390000.0,LG,0,4.0,43 inch 4K,43UQ8000PSC
312858,Google Tivi Xiaomi A 32 inch L32M8-P2SEA,4490000.0,3990000.0,Xiaomi,0,4.5,32 inch HD,L32M8-P2SEA
310791,Android Tivi AQUA 43 inch AQT43D67FG,6490000.0,4990000.0,AQUA,0,4.0,43 inch Full HD,AQT43D67FG
312860,Google Tivi Xiaomi A Pro 4K 43 inch L43M8-A2SEA,7990000.0,6690000.0,Xiaomi,0,4.0,43 inch 4K,L43M8-A2SEA
308369,Google Tivi Sony 4K 50 inch KD-50X77L,14690000.0,13690000.0,Sony,0,4.0,50 inch 4K,KD-50X77L
278578,Smart Tivi NanoCell LG 4K 43 inch 43NANO76SQA,15900000.0,11390000.0,LG,1,4.0,43 inch 4K,43NANO76SQA
277446,Google Tivi Sony 32 inch KD-32W830K,8190000.0,7490000.0,Sony,0,4.0,32 inch HD,KD-32W830K
275517,Google Tivi Sony 4K 43 inch KD-43X75K,11390000.0,9890000.0,Sony,0,4.0,43 inch 4K,KD-43X75K
278549,Smart Tivi LG 4K 55 inch 55UQ7550PSF,16900000.0,11890000.0,LG,0,4.0,55 inch 4K,55UQ7550PSF
296875,Smart Tivi Samsung 32 inch UA32T4202,5900000.0,4690000.0,Samsung,0,4.0,32 inch HD,UA32T4202
322217,Google TV  TCL 4K 43 inch 43P79B,8290000.0,7990000.0,TCL,0,0.0,43 inch 4K,43P79B
278546,Smart Tivi LG 4K 43 inch 43UQ7550PSF,12900000.0,8990000.0,LG,0,4.5,43 inch 4K,43UQ7550PSF
303226,Smart Tivi QLED 4K 43 inch Samsung QA43Q60C,12700000.0,12700000.0,Samsung,0,4.0,43 inch 4K,QA43Q60C
274760,Google Tivi Sony 4K 65 inch KD-65X80K,21890000.0,18890000.0,Sony,0,4.0,65 inch 4K,KD-65X80K
311368,Smart Tivi Toshiba 4K 55 inch 55E330MP,11990000.0,9490000.0,Toshiba,0,4.5,55 inch 4K,55E330MP
310792,Android Tivi AQUA 4K 55 inch AQT55D67UG,9490000.0,6990000.0,AQUA,0,5.0,55 inch 4K,AQT55D67UG
308367,Google Tivi Sony 4K 65 inch KD-65X77L,20390000.0,17990000.0,Sony,0,4.0,65 inch 4K,KD-65X77L
279932,Smart Tivi Samsung 4K 65 inch UA65AU7002,13900000.0,10990000.0,Samsung,0,4.0,65 inch 4K,UA65AU7002
275512,Google Tivi Sony 4K 55 inch KD-55X75K,15390000.0,13390000.0,Sony,1,4.0,55 inch 4K,KD-55X75K
273928,Smart Tivi QLED 4K 43 inch Samsung QA43Q60B,12900000.0,12400000.0,Samsung,0,4.0,43 inch 4K,QA43Q60B
273925,Smart Tivi QLED 4K 55 inch Samsung QA55Q60B,15900000.0,15400000.0,Samsung,1,4.0,55 inch 4K,QA55Q60B
303227,Smart Tivi QLED 4K 50 inch Samsung QA50Q60C,14900000.0,13090000.0,Samsung,1,4.0,50 inch 4K,QA50Q60C
303232,Smart Tivi Samsung 4K 50 inch UA50CU8000,12400000.0,12400000.0,Samsung,0,4.0,50 inch 4K,UA50CU8000
322960,Google Tivi QLED TCL 4K 43 inch 43C69B,9990000.0,8390000.0,TCL,0,0.0,43 inch 4K,43C69B
303513,Google Tivi QLED TCL 4K 43 inch 43Q646,10990000.0,7490000.0,TCL,0,4.0,43 inch 4K,43Q646
312857,Google Tivi Xiaomi A 4K 55 inch L55M8-P2SEA,10990000.0,8990000.0,Xiaomi,0,5.0,55 inch 4K,L55M8-P2SEA
306586,Smart Tivi QNED LG 4K 65 inch 65QNED80SRA,28900000.0,20890000.0,LG,1,5.0,65 inch 4K,65QNED80SRA
273380,Smart Tivi Samsung 4K Crystal UHD 65 inch UA65BU8000,15900000.0,14590000.0,Samsung,1,4.5,65 inch 4K,UA65BU8000
274763,Google Tivi Sony 4K 43 inch KD-43X80K,14390000.0,12390000.0,Sony,0,4.5,43 inch 4K,KD-43X80K
275514,Google Tivi Sony 4K 50 inch KD-50X75K,13890000.0,12890000.0,Sony,0,4.0,50 inch 4K,KD-50X75K
280176,Smart Tivi LG 4K 50 inch 50UQ8000PSC,17400000.0,11890000.0,LG,1,4.5,50 inch 4K,50UQ8000PSC
304827,Google Tivi Sony 4K 55 inch KD-55X80L,18890000.0,16890000.0,Sony,1,4.5,55 inch 4K,KD-55X80L
273923,Smart Tivi QLED 4K 65 inch Samsung QA65Q60B,18900000.0,15340000.0,Samsung,1,4.0,65 inch 4K,QA65Q60B
306573,Smart Tivi OLED LG 4K 55 inch 55A3PSA,39900000.0,24890000.0,LG,1,5.0,55 inch 4K,55A3PSA
278547,Smart Tivi LG 4K 50 inch 50UQ7550PSF,14900000.0,10390000.0,LG,0,4.0,50 inch 4K,50UQ7550PSF
303515,Google Tivi QLED TCL 4K 55 inch 55Q646,14990000.0,9990000.0,TCL,0,4.0,55 inch 4K,55Q646
275510,Google Tivi Sony 4K 65 inch KD-65X75K,18890000.0,16890000.0,Sony,1,4.0,65 inch 4K,KD-65X75K
278572,Smart Tivi NanoCell LG 4K 75 inch 75NANO76SQA,46900000.0,22890000.0,LG,1,4.5,75 inch 4K,75NANO76SQA
235640,Smart Tivi QLED 4K 43 inch Samsung QA43Q65A,12400000.0,9700000.0,Samsung,0,4.0,43 inch 4K,QA43Q65A
303223,Smart Tivi QLED 4K 75 inch Samsung QA75Q60C,28900000.0,27390000.0,Samsung,1,4.5,75 inch 4K,QA75Q60C
322961,Google Tivi QLED TCL 4K 55 inch 55C69B,13990000.0,12490000.0,TCL,0,0.0,55 inch 4K,55C69B
297318,Google Tivi Toshiba 4K 43 inch 43C350LP,9990000.0,8490000.0,Toshiba,0,5.0,43 inch 4K,43C350LP
278557,Smart Tivi LG 4K 75 inch 75UQ8000PSC,35900000.0,18890000.0,LG,1,5.0,75 inch 4K,75UQ8000PSC
322218,Google TV TCL 4K 55 inch 55P79B Pro,12490000.0,10990000.0,TCL,0,0.0,55 inch 4K,Pro
322219,Google TV TCL 4K 65 inch 65P79B Pro,15490000.0,14490000.0,TCL,0,0.0,65 inch 4K,Pro
304826,Google Tivi Sony 4K 65 inch KD-65X80L,23590000.0,19890000.0,Sony,1,4.5,65 inch 4K,KD-65X80L
281937,Google Tivi TCL 4K 65 inch 65P635,13990000.0,9990000.0,TCL,0,4.0,65 inch 4K,65P635
306591,Smart Tivi LG 4K 65 inch 65UR7550PSC,16900000.0,15390000.0,LG,1,4.0,65 inch 4K,65UR7550PSC
306585,Smart Tivi QNED LG 4K 55 inch 55QNED80SRA,24900000.0,18890000.0,LG,0,5.0,55 inch 4K,55QNED80SRA
321457,Google Tivi LED Hisense 4K 55 inch 55A6500K,10990000.0,7990000.0,Hisense,0,0.0,55 inch 4K,55A6500K
303229,Smart Tivi Samsung 4K 75 inch UA75CU8000,25400000.0,23400000.0,Samsung,0,0.0,75 inch 4K,UA75CU8000
321459,Google Tivi LED Hisense 4K 43 inch 43A6500K,8990000.0,6490000.0,Hisense,0,0.0,43 inch 4K,43A6500K
303222,Smart Tivi QLED 4K 55 inch Samsung QA55Q70C,21900000.0,14990000.0,Samsung,1,5.0,55 inch 4K,QA55Q70C
274757,Google Tivi Sony 4K 75 inch KD-75X80K,32890000.0,28900000.0,Sony,0,4.0,75 inch 4K,KD-75X80K
306596,Smart Tivi LG 4K 75 inch 75UR7550PSC,26900000.0,20890000.0,LG,1,5.0,75 inch 4K,75UR7550PSC
273389,Smart Tivi Samsung 4K Crystal UHD 50 inch UA50BU8000,11900000.0,11900000.0,Samsung,0,4.0,50 inch 4K,UA50BU8000
322962,Google Tivi QLED  TCL 4K 65 inch 65C69B,17990000.0,16490000.0,TCL,0,0.0,65 inch 4K,65C69B
278577,Smart Tivi NanoCell LG 4K 50 inch 50NANO76SQA,19400000.0,13890000.0,LG,1,4.0,50 inch 4K,50NANO76SQA
293015,Android Tivi Sharp 32 inch 2T-C32EG2X,5290000.0,4490000.0,Sharp,0,4.0,32 inch HD,2T-C32EG2X
235644,Smart Tivi QLED 4K 75 inch Samsung QA75Q65A,33900000.0,23900000.0,Samsung,1,4.5,75 inch 4K,QA75Q65A
303215,Smart Tivi QLED 4K 65 inch Samsung QA65Q80C,31900000.0,31900000.0,Samsung,1,0.0,65 inch 4K,QA65Q80C
310793,Google Tivi AQUA 4K 50 inch AQT50P750UG,9490000.0,7990000.0,AQUA,0,0.0,50 inch 4K,AQT50P750UG
272081,Google Tivi TCL 4K 65 inch 65P737,14490000.0,11490000.0,TCL,0,4.5,65 inch 4K,65P737
273922,Smart Tivi QLED 4K 75 inch Samsung QA75Q60B,31900000.0,22490000.0,Samsung,1,5.0,75 inch 4K,QA75Q60B
278571,Smart Tivi NanoCell LG 4K 86 inch 86NANO76SQA,68900000.0,35890000.0,LG,1,4.0,86 inch 4K,86NANO76SQA
281934,Google Tivi TCL 4K 43 inch 43P635,7990000.0,6490000.0,TCL,0,4.0,43 inch 4K,43P635
322220,Google TV TCL 4K 75 inch 75P79B Pro,20990000.0,19290000.0,TCL,0,0.0,75 inch 4K,Pro
304824,Google Tivi Sony 4K 85 inch KD-85X80L,53890000.0,40890000.0,Sony,1,0.0,85 inch 4K,KD-85X80L
306574,Smart Tivi OLED LG 4K 65 inch 65A3PSA,57900000.0,30890000.0,LG,1,0.0,65 inch 4K,65A3PSA
308366,Google Tivi Sony 4K 75 inch KD-75X77L,30890000.0,27900000.0,Sony,0,4.0,75 inch 4K,KD-75X77L
273378,Smart Tivi Samsung 4K Crystal UHD 75 inch UA75BU8000,26900000.0,23900000.0,Samsung,1,0.0,75 inch 4K,UA75BU8000
306577,Smart Tivi OLED LG 4K 65 inch 65C3PSA,63900000.0,47890000.0,LG,1,0.0,65 inch 4K,65C3PSA
307263,Google Tivi Sony 4K 65 inch XR-65X90L,36390000.0,31890000.0,Sony,1,0.0,65 inch 4K,XR-65X90L
321456,Google Tivi LED Hisense 4K 65 inch 65A6500K,15990000.0,9990000.0,Hisense,0,0.0,65 inch 4K,65A6500K
272078,Google Tivi TCL 4K 43 inch 43P737,8490000.0,7020000.0,TCL,0,4.0,43 inch 4K,43P737
273398,Smart Tivi Neo QLED 4K 55 inch Samsung QA55QN90B,36900000.0,34900000.0,Samsung,1,4.0,55 inch 4K,QA55QN90B
306492,Google Tivi Sony 4K 55 inch XR-55X90L,29890000.0,26890000.0,Sony,1,5.0,55 inch 4K,XR-55X90L
272080,Google Tivi TCL 4K 55 inch 55P737,10990000.0,10340000.0,TCL,0,4.0,55 inch 4K,55P737
273375,Smart Tivi Samsung 4K Crystal UHD 50 inch UA50BU8500,15400000.0,13900000.0,Samsung,1,5.0,50 inch 4K,UA50BU8500
273927,Smart Tivi QLED 4K 50 inch Samsung QA50Q60B,14900000.0,14400000.0,Samsung,0,4.0,50 inch 4K,QA50Q60B
303216,Smart Tivi QLED 4K 55 inch Samsung QA55Q80C,25900000.0,21490000.0,Samsung,1,4.0,55 inch 4K,QA55Q80C
306071,Google Tivi TCL 4K 75 inch 75P737,19990000.0,16990000.0,TCL,1,4.5,75 inch 4K,75P737
273407,Smart Tivi Khung Tranh The Frame QLED Samsung 4K 55 inch QA55LS03B,23900000.0,23900000.0,Samsung,1,4.0,55 inch 4K,QA55LS03B
297321,Google Tivi Toshiba 4K 55 inch 55C350LP,14990000.0,12990000.0,Toshiba,1,5.0,55 inch 4K,55C350LP
297322,Google Tivi Toshiba 4K 65 inch 65C350LP,20990000.0,13990000.0,Toshiba,1,5.0,65 inch 4K,65C350LP
303220,Smart Tivi QLED 4K 75 inch Samsung QA75Q70C,39900000.0,23990000.0,Samsung,1,0.0,75 inch 4K,QA75Q70C
304829,Google Tivi Sony 4K 43 inch KD-43X80L,15590000.0,11890000.0,Sony,1,4.0,43 inch 4K,KD-43X80L
306584,Smart Tivi QNED LG 4K 50 inch 50QNED80SRA,20900000.0,15390000.0,LG,1,5.0,50 inch 4K,50QNED80SRA
307264,Google Tivi Sony 4K 75 inch XR-75X90L,49890000.0,39890000.0,Sony,1,0.0,75 inch 4K,XR-75X90L
307267,Google Tivi Sony 4K 65 inch KD-65X85L,30890000.0,24890000.0,Sony,1,5.0,65 inch 4K,KD-65X85L
272079,Google Tivi TCL 4K 50 inch 50P737,9490000.0,8290000.0,TCL,0,4.0,50 inch 4K,50P737
273377,Smart Tivi Samsung 4K Crystal UHD 85 inch UA85BU8000,41900000.0,40900000.0,Samsung,1,5.0,85 inch 4K,UA85BU8000
273397,Smart Tivi Neo QLED 4K 65 inch Samsung QA65QN90B,44900000.0,44900000.0,Samsung,1,4.0,65 inch 4K,QA65QN90B
273406,Smart Tivi Khung Tranh The Frame QLED Samsung 4K 65 inch QA65LS03B,30400000.0,29900000.0,Samsung,1,4.5,65 inch 4K,QA65LS03B
273921,Smart Tivi QLED 4K 85 inch Samsung QA85Q60B,46900000.0,44900000.0,Samsung,1,5.0,85 inch 4K,QA85Q60B
297329,Google Tivi QLED Toshiba 4K 55 inch 55M550LP,14990000.0,13290000.0,Toshiba,1,5.0,55 inch 4K,55M550LP
303214,Smart Tivi QLED 4K 75 inch Samsung QA75Q80C,45900000.0,45900000.0,Samsung,1,4.0,75 inch 4K,QA75Q80C
303516,Google Tivi QLED TCL 4K 50 inch 50Q646,12990000.0,8990000.0,TCL,0,4.0,50 inch 4K,50Q646
303927,Google Tivi TCL 4K 58 inch 58P635,10490000.0,9640000.0,TCL,0,4.0,58 inch 4K,58P635
306571,Smart Tivi OLED LG 4K 48 inch 48A3PSA,31900000.0,24890000.0,LG,1,0.0,48 inch 4K,48A3PSA
306576,Smart Tivi OLED LG 4K 55 inch 55C3PSA,44900000.0,32890000.0,LG,1,4.5,55 inch 4K,55C3PSA
306593,Smart Tivi LG 4K 86 inch 86UR8050PSB,45900000.0,30890000.0,LG,1,0.0,86 inch 4K,86UR8050PSB
219392,Smart Tivi Samsung 32 inch UA32T4500,6900000.0,6900000.0,Samsung,0,4.0,32 inch HD,UA32T4500
236934,Smart Tivi NanoCell LG 4K 55 inch 55NANO86TPA,0.0,0,LG,1,4.0,55 inch 4K,55NANO86TPA
273408,Smart Tivi Khung Tranh The Frame QLED Samsung 4K 50 inch QA50LS03B,20900000.0,13990000.0,Samsung,1,4.0,50 inch 4K,QA50LS03B
279934,Smart Tivi Samsung 4K 50 inch UA50AU7002,9900000.0,9400000.0,Samsung,0,4.0,50 inch 4K,UA50AU7002
297333,Smart Tivi OLED Toshiba 4K 65 inch 65X9900LP,45990000.0,20990000.0,Toshiba,1,0.0,65 inch 4K,65X9900LP
303212,Smart Tivi Neo QLED 4K 55 inch Samsung QA55QN85C,35900000.0,35900000.0,Samsung,1,0.0,55 inch 4K,QA55QN85C
303221,Smart Tivi QLED 4K 65 inch Samsung QA65Q70C,25900000.0,19990000.0,Samsung,1,0.0,65 inch 4K,QA65Q70C
304823,Google Tivi OLED Sony 4K 55 inch XR-55A80L,46890000.0,39890000.0,Sony,1,0.0,55 inch 4K,XR-55A80L
310795,Google Tivi AQUA 4K 65 inch AQT65P750UG,13490000.0,10890000.0,AQUA,0,0.0,65 inch 4K,AQT65P750UG
312859,Google Tivi Xiaomi A Pro 4K 65 inch L65M8-A2SEA,14990000.0,13990000.0,Xiaomi,0,0.0,65 inch 4K,L65M8-A2SEA
321453,Google Tivi ULED 4K Hisense 43 inch 43U6K,11990000.0,7490000.0,Hisense,0,0.0,43 inch 4K,43U6K
219400,Smart Tivi Samsung 32 inch UA32T4300,7600000.0,6400000.0,Samsung,0,4.0,32 inch HD,UA32T4300
219401,Smart Tivi Samsung 43 inch UA43T6500,8900000.0,8400000.0,Samsung,0,4.0,43 inch Full HD,UA43T6500
273402,Smart Tivi Neo QLED 4K 75 inch Samsung QA75QN85B,69900000.0,64900000.0,Samsung,1,5.0,75 inch 4K,QA75QN85B
278580,Smart Tivi QNED LG 4K 55 inch 55QNED86SQA,38900000.0,24890000.0,LG,1,4.5,55 inch 4K,55QNED86SQA
297323,Google Tivi Toshiba 4K 75 inch 75C350LP,28990000.0,22990000.0,Toshiba,1,5.0,75 inch 4K,75C350LP
303211,Smart Tivi Neo QLED 4K 65 inch Samsung QA65QN85C,49900000.0,40590000.0,Samsung,1,0.0,65 inch 4K,QA65QN85C
